Probe	Ensembl	chromosome_name
3780333	ENSG00000174776	
2710386	ENSG00000174780	4
1500047	ENSG00000174791	11
1820315	ENSG00000174792	4
5720070	ENSG00000174796	
270022	ENSG00000174799	4
620255	ENSG00000174804	11
2490113	ENSG00000174807	11
2510356	ENSG00000174837	19
1740685	ENSG00000174839	3
3060154	ENSG00000174840	3
2850609	ENSG00000174842	1
4590494	ENSG00000174851	11
670398	ENSG00000174871	
6180753	ENSG00000174885	11
2140369	ENSG00000174886	
1190386	ENSG00000174903	11
6590324	ENSG00000174915	11
4200181	ENSG00000174917	19
5560537	ENSG00000174928	3
2100189	ENSG00000174943	16
4850592	ENSG00000174944	
4730402	ENSG00000174945	7
4490397	ENSG00000174946	
1740180	ENSG00000174950	1
4850382	ENSG00000174951	19
240646	ENSG00000174953	
3940224	ENSG00000174989	
6290673	ENSG00000174996	11
2470356	ENSG00000175003	6
4880292	ENSG00000175029	10
7050717	ENSG00000175040	3
7610091	ENSG00000175048	
3780364	ENSG00000175054	3
7100632	ENSG00000175061	17
6900368	ENSG00000175063	
4040450	ENSG00000175073	8
10296	ENSG00000175084	2
5820427	ENSG00000175087	1
3370523	ENSG00000175104	11
4070600	ENSG00000175105	3
3130484	ENSG00000175106	
730605	ENSG00000175110	3
4540164	ENSG00000175115	
6770242	ENSG00000175130	1
240487	ENSG00000175137	1
1110465	ENSG00000175155	
5820730	ENSG00000175161	
3940564	ENSG00000175182	3
5270347	ENSG00000175193	3
830619	ENSG00000175197	12
4730309	ENSG00000175198	13
5820050	ENSG00000175203	12
6270739	ENSG00000175206	1
5080100	ENSG00000175213	11
630333	ENSG00000175216	11
6480082	ENSG00000175220	
3180446	ENSG00000175221	19
6620079	ENSG00000175224	
5260661	ENSG00000175262	1
3370168	ENSG00000175267	
6350376	ENSG00000175274	
5960709	ENSG00000175279	1
3390730	ENSG00000175283	9
2970114	ENSG00000175287	
6590544	ENSG00000175294	11
4760154	ENSG00000175305	8
5690082	ENSG00000175309	5
3450239	ENSG00000175322	
6590196	ENSG00000175324	
150767	ENSG00000175334	
7550608	ENSG00000175348	
2630044	ENSG00000175352	11
3610370	ENSG00000175354	
5560392	ENSG00000175356	
450152	ENSG00000175376	11
160243	ENSG00000175387	
2630541	ENSG00000175390	
6840112	ENSG00000175395	10
5270053	ENSG00000175414	5
1110095	ENSG00000175416	5
5560674	ENSG00000175445	8
4390612	ENSG00000175455	3
5050603	ENSG00000175463	11
5130095	ENSG00000175467	11
3360491	ENSG00000175471	5
1050240	ENSG00000175482	11
5310397	ENSG00000175489	
5290397	ENSG00000175505	11
50259	ENSG00000175514	11
840360	ENSG00000175518	11
1230066	ENSG00000175536	
990239	ENSG00000175538	11
5270364	ENSG00000175544	11
3060196	ENSG00000175548	12
3990598	ENSG00000175550	
2450504	ENSG00000175556	X
2570504	ENSG00000175564	
6580059	ENSG00000175567	11
4050446	ENSG00000175573	11
3290170	ENSG00000175575	11
4050349	ENSG00000175582	
4150408	ENSG00000175591	
6960332	ENSG00000175592	11
1850348	ENSG00000175595	16
2470102	ENSG00000175600	7
6400646	ENSG00000175602	11
3780161	ENSG00000175606	8
2350538	ENSG00000175634	
4540072	ENSG00000175643	16
3420070	ENSG00000175662	17
2750376	ENSG00000175691	19
4180431	ENSG00000175701	2
4290114	ENSG00000175707	1
1570086	ENSG00000175711	17
3360102	ENSG00000175718	X
7400603	ENSG00000175746	15
5810088	ENSG00000175756	
4070427	ENSG00000175764	9
5310241	ENSG00000175768	
6400348	ENSG00000175779	15
7380152	ENSG00000175782	12
630626	ENSG00000175787	9
4900465	ENSG00000175792	
3710040	ENSG00000175793	1
6220722	ENSG00000175806	
2350725	ENSG00000175809	X
990577	ENSG00000175832	
1990047	ENSG00000175854	
6480079	ENSG00000175857	5
70767	ENSG00000175866	17
4250619	ENSG00000175874	2
4150474	ENSG00000175893	9
5270095	ENSG00000175894	21
840095	ENSG00000175895	
2370438	ENSG00000175899	12
4780010	ENSG00000175906	17
50563	ENSG00000175920	4
6510762	ENSG00000175928	3
4880376	ENSG00000175931	17
6840576	ENSG00000175938	16
7550519	ENSG00000175984	
3450500	ENSG00000175985	
1570092	ENSG00000176014	
2510477	ENSG00000176022	1
20670	ENSG00000176024	19
4290189	ENSG00000176046	
2100253	ENSG00000176049	5
580671	ENSG00000176055	5
1440050	ENSG00000176058	9
7650451	ENSG00000176083	1
380189	ENSG00000176087	
380427	ENSG00000176092	
6330731	ENSG00000176095	
3190735	ENSG00000176101	9
1570754	ENSG00000176102	11
4480592	ENSG00000176108	17
5490053	ENSG00000176124	
4850487	ENSG00000176125	7
3460575	ENSG00000176142	
780392	ENSG00000176148	
5090278	ENSG00000176153	
4860544	ENSG00000176155	
4220343	ENSG00000176160	
2470689	ENSG00000176170	
3140202	ENSG00000176182	19
6290070	ENSG00000176208	
6130433	ENSG00000176209	8
510719	ENSG00000176222	19
6400632	ENSG00000176225	
4180634	ENSG00000176248	9
7040630	ENSG00000176261	1
3460551	ENSG00000176273	10
4050132	ENSG00000176289	
6270403	ENSG00000176358	
3140022	ENSG00000176371	15
2640386	ENSG00000176383	12
840176	ENSG00000176387	16
670026	ENSG00000176390	
5570601	ENSG00000176393	1
1430475	ENSG00000176396	19
4900626	ENSG00000176401	19
630402	ENSG00000176407	
3870113	ENSG00000176422	12
3830288	ENSG00000176438	14
830598	ENSG00000176444	
5670669	ENSG00000176454	15
1440348	ENSG00000176463	
2940152	ENSG00000176472	19
2260370	ENSG00000176473	14
5690131	ENSG00000176476	
2510593	ENSG00000176485	11
6560280	ENSG00000176490	19
1050754	ENSG00000176531	
1300139	ENSG00000176533	19
6480161	ENSG00000176542	3
6590767	ENSG00000176563	17
5050093	ENSG00000176595	8
1300722	ENSG00000176597	3
7570148	ENSG00000176619	19
6620739	ENSG00000176623	8
6860445	ENSG00000176624	18
2120202	ENSG00000176641	18
1400474	ENSG00000176658	17
1340176	ENSG00000176659	20
2260296	ENSG00000176700	15
6450048	ENSG00000176714	2
5820142	ENSG00000176715	16
2600072	ENSG00000176720	2
1770288	ENSG00000176728	
1510452	ENSG00000176731	
1990440	ENSG00000176732	2
730037	ENSG00000176746	
2750280	ENSG00000176749	17
2030079	ENSG00000176783	5
2140121	ENSG00000176788	5
3610167	ENSG00000176834	12
10224	ENSG00000176845	
4920730	ENSG00000176853	8
6550703	ENSG00000176871	12
4220523	ENSG00000176884	
5910364	ENSG00000176890	18
5820324	ENSG00000176894	12
6350608	ENSG00000176903	14
5390768	ENSG00000176909	19
830082	ENSG00000176920	19
6380328	ENSG00000176927	17
3400097	ENSG00000176945	3
5820504	ENSG00000176946	
4570369	ENSG00000176953	
2000224	ENSG00000176973	11
3420433	ENSG00000176974	17
670608	ENSG00000176978	9
4280722	ENSG00000176986	10
7040445	ENSG00000176988	X
5340722	ENSG00000176994	17
3990477	ENSG00000177000	
6480397	ENSG00000177025	19
7610279	ENSG00000177030	
380068	ENSG00000177042	
5810672	ENSG00000177045	19
2360328	ENSG00000177051	
5550524	ENSG00000177054	
7000184	ENSG00000177058	5
1010307	ENSG00000177076	
4210332	ENSG00000177082	15
2000010	ENSG00000177084	
6020632	ENSG00000177096	22
6370026	ENSG00000177098	11
2360048	ENSG00000177103	
4010753	ENSG00000177105	11
130221	ENSG00000177106	
7040674	ENSG00000177119	12
1400059	ENSG00000177125	
5290632	ENSG00000177138	
3450300	ENSG00000177150	
6040754	ENSG00000177156	11
770440	ENSG00000177169	
2260133	ENSG00000177189	X
1470132	ENSG00000177191	19
60092	ENSG00000177192	12
1710474	ENSG00000177200	16
3420730	ENSG00000177225	
1780661	ENSG00000177239	9
770053	ENSG00000177272	1
3290301	ENSG00000177283	10
5870128	ENSG00000177294	17
830240	ENSG00000177301	1
7560014	ENSG00000177302	17
830437	ENSG00000177303	17
5290367	ENSG00000177311	
3360475	ENSG00000177324	X
2450142	ENSG00000177335	8
5310050	ENSG00000177352	3
2750463	ENSG00000177359	
3390671	ENSG00000177369	17
3390373	ENSG00000177370	17
20477	ENSG00000177374	17
2260647	ENSG00000177380	
1090520	ENSG00000177383	
6860039	ENSG00000177398	21
3170136	ENSG00000177409	
6840546	ENSG00000177425	12
4260189	ENSG00000177426	18
5670767	ENSG00000177427	17
6860400	ENSG00000177432	4
1740551	ENSG00000177453	5
7150382	ENSG00000177463	3
4850301	ENSG00000177469	17
1010682	ENSG00000177479	3
2140307	ENSG00000177483	
4290615	ENSG00000177485	X
3940088	ENSG00000177494	
5690408	ENSG00000177508	16
5550414	ENSG00000177519	2
4210626	ENSG00000177542	
5560131	ENSG00000177556	5
3830440	ENSG00000177570	8
7560487	ENSG00000177575	12
2940201	ENSG00000177576	
5130022	ENSG00000177595	
7330750	ENSG00000177599	
2900692	ENSG00000177602	17
6510367	ENSG00000177606	
2630400	ENSG00000177613	10
3850129	ENSG00000177614	1
5340561	ENSG00000177646	3
3710221	ENSG00000177663	22
1190463	ENSG00000177666	11
4610220	ENSG00000177674	1
240220	ENSG00000177675	
1070102	ENSG00000177683	7
10592	ENSG00000177685	11
150746	ENSG00000177689	X
6330474	ENSG00000177697	
6200017	ENSG00000177700	11
4860646	ENSG00000177706	7
540156	ENSG00000177707	
6550360	ENSG00000177710	
7330523	ENSG00000177721	
380743	ENSG00000177728	
1300167	ENSG00000177731	17
130626	ENSG00000177732	20
1660170	ENSG00000177733	5
6840201	ENSG00000177738	
1820195	ENSG00000177764	
4480110	ENSG00000177807	1
70240	ENSG00000177830	
5870255	ENSG00000177842	3
4220161	ENSG00000177853	10
5260059	ENSG00000177854	X
630086	ENSG00000177868	
990450	ENSG00000177873	3
940039	ENSG00000177885	17
270156	ENSG00000177889	12
670382	ENSG00000177917	2
5820725	ENSG00000177932	5
6270722	ENSG00000177943	9
3130672	ENSG00000177951	
6860373	ENSG00000177963	11
2120544	ENSG00000177971	15
2490441	ENSG00000177981	12
5570541	ENSG00000178015	5
7160156	ENSG00000178026	22
5490646	ENSG00000178028	1
3990538	ENSG00000178033	
4590026	ENSG00000178035	3
4570630	ENSG00000178038	3
4570091	ENSG00000178057	
3390220	ENSG00000178074	2
6860246	ENSG00000178075	
5310132	ENSG00000178078	
990678	ENSG00000178093	
1780605	ENSG00000178104	
3930553	ENSG00000178105	11
7040131	ENSG00000178149	
2060475	ENSG00000178150	
1050132	ENSG00000178163	4
7330114	ENSG00000178175	5
6060286	ENSG00000178177	4
110259	ENSG00000178184	18
5900181	ENSG00000178188	
50068	ENSG00000178201	19
6110301	ENSG00000178202	11
7570014	ENSG00000178209	8
2140048	ENSG00000178217	
2140192	ENSG00000178222	4
3800037	ENSG00000178229	19
5890270	ENSG00000178233	
4480669	ENSG00000178234	7
70707	ENSG00000178252	3
1580044	ENSG00000178295	
3800132	ENSG00000178297	19
4210072	ENSG00000178301	11
360161	ENSG00000178307	
6860239	ENSG00000178338	5
5670128	ENSG00000178342	18
870379	ENSG00000178381	7
6760497	ENSG00000178385	
7150711	ENSG00000178386	19
7100687	ENSG00000178397	
3930438	ENSG00000178404	
5900047	ENSG00000178409	
6960129	ENSG00000178425	6
4210397	ENSG00000178445	9
6620360	ENSG00000178449	12
4640132	ENSG00000178460	
6250092	ENSG00000178498	12
4810133	ENSG00000178502	17
6220161	ENSG00000178537	
1850097	ENSG00000178538	8
6770403	ENSG00000178567	3
2100215	ENSG00000178573	16
430259	ENSG00000178585	1
4570494	ENSG00000178605	X
4900541	ENSG00000178607	17
6520328	ENSG00000178623	2
3940646	ENSG00000178665	
3930601	ENSG00000178685	
4920619	ENSG00000178691	17
6290086	ENSG00000178694	3
5560500	ENSG00000178695	13
7570019	ENSG00000178700	
670598	ENSG00000178718	15
5720369	ENSG00000178726	20
2810114	ENSG00000178761	15
6250091	ENSG00000178764	8
3120747	ENSG00000178773	16
4610110	ENSG00000178789	17
4010041	ENSG00000178802	15
6130670	ENSG00000178803	
1850170	ENSG00000178826	7
130379	ENSG00000178852	17
7510377	ENSG00000178860	8
1770364	ENSG00000178878	12
5220477	ENSG00000178904	19
430270	ENSG00000178913	5
3840092	ENSG00000178921	
6560767	ENSG00000178927	17
4060754	ENSG00000178935	19
6250424	ENSG00000178947	X
7210767	ENSG00000178950	4
240239	ENSG00000178951	19
6370097	ENSG00000178952	16
770286	ENSG00000178966	9
4210286	ENSG00000178971	
2350754	ENSG00000178974	14
5810167	ENSG00000178977	17
2970025	ENSG00000178980	
50274	ENSG00000178988	4
2340372	ENSG00000179010	4
3450039	ENSG00000179021	3
6060097	ENSG00000179023	1
6290612	ENSG00000179029	
4120437	ENSG00000179041	8
1340360	ENSG00000179051	1
5310129	ENSG00000179057	
2140347	ENSG00000179082	9
2370646	ENSG00000179083	X
7320435	ENSG00000179085	
1050647	ENSG00000179088	12
1770520	ENSG00000179091	8
6840743	ENSG00000179094	17
3120184	ENSG00000179104	12
2360167	ENSG00000179115	19
1850433	ENSG00000179119	11
1780156	ENSG00000179134	19
3170091	ENSG00000179144	7
990685	ENSG00000179148	17
7000500	ENSG00000179151	15
3850661	ENSG00000179152	3
2060121	ENSG00000179163	1
5820577	ENSG00000179168	19
4010092	ENSG00000179195	
2760370	ENSG00000179218	19
460113	ENSG00000179222	X
3180632	ENSG00000179240	11
2030612	ENSG00000179241	
3710706	ENSG00000179242	20
3520095	ENSG00000179262	19
3780112	ENSG00000179271	19
2360563	ENSG00000179299	
4590703	ENSG00000179300	X
6940431	ENSG00000179314	17
6350598	ENSG00000179331	11
2970685	ENSG00000179335	15
5340196	ENSG00000179344	
4010196	ENSG00000179348	
1980743	ENSG00000179362	15
7000739	ENSG00000179363	X
5550025	ENSG00000179364	14
2480373	ENSG00000179387	4
2370373	ENSG00000179388	
1660762	ENSG00000179406	7
6450300	ENSG00000179409	17
7330575	ENSG00000179454	14
3870639	ENSG00000179456	1
4200253	ENSG00000179476	14
7510671	ENSG00000179477	17
4050594	ENSG00000179523	
6510601	ENSG00000179526	
6860221	ENSG00000179528	2
3290392	ENSG00000179532	11
7330477	ENSG00000179542	X
1570280	ENSG00000179562	7
1440152	ENSG00000179564	3
4210167	ENSG00000179583	
7320494	ENSG00000179588	16
5810154	ENSG00000179593	
1070047	ENSG00000179604	17
1050209	ENSG00000179630	13
1990255	ENSG00000179632	8
3360615	ENSG00000179639	
1510731	ENSG00000179698	8
4200541	ENSG00000179715	12
4120041	ENSG00000179743	
3170068	ENSG00000179750	22
5130438	ENSG00000179761	
2970730	ENSG00000179820	
2070367	ENSG00000179833	
5550026	ENSG00000179837	
3360048	ENSG00000179840	
3800189	ENSG00000179841	14
4860278	ENSG00000179846	
4220241	ENSG00000179859	
5810142	ENSG00000179862	1
1780537	ENSG00000179869	7
520639	ENSG00000179886	
20630	ENSG00000179902	
6450053	ENSG00000179909	19
6110576	ENSG00000179912	
2100435	ENSG00000179913	19
3940278	ENSG00000179915	2
2030736	ENSG00000179918	16
2940068	ENSG00000179921	2
4590347	ENSG00000179922	19
7510543	ENSG00000179933	14
3800243	ENSG00000179941	12
3120554	ENSG00000179943	
5050082	ENSG00000179950	8
840040	ENSG00000179954	19
7650435	ENSG00000179958	16
3840278	ENSG00000179965	
4210653	ENSG00000179979	
1780300	ENSG00000179981	18
3710598	ENSG00000179988	10
7100082	ENSG00000180008	14
6040743	ENSG00000180011	18
2680598	ENSG00000180061	
6250204	ENSG00000180066	10
4480279	ENSG00000180096	
10626	ENSG00000180098	1
4730682	ENSG00000180104	5
3440112	ENSG00000180113	6
4220291	ENSG00000180138	13
7320487	ENSG00000180155	8
450161	ENSG00000180185	
5260553	ENSG00000180190	
3710373	ENSG00000180198	1
770021	ENSG00000180228	2
3290722	ENSG00000180233	7
780471	ENSG00000180257	19
990259	ENSG00000180279	
5420725	ENSG00000180316	6
5550187	ENSG00000180329	17
5050343	ENSG00000180336	
5720180	ENSG00000180340	17
1820497	ENSG00000180346	4
1300408	ENSG00000180353	3
1740458	ENSG00000180354	7
2680129	ENSG00000180357	15
6220403	ENSG00000180370	3
6900324	ENSG00000180389	
2640576	ENSG00000180398	2
4880300	ENSG00000180423	11
1230543	ENSG00000180425	
6270411	ENSG00000180447	
6380022	ENSG00000180448	19
670288	ENSG00000180479	
7400204	ENSG00000180481	12
2320097	ENSG00000180488	
2470554	ENSG00000180509	
7510408	ENSG00000180530	21
3800563	ENSG00000180535	7
1740615	ENSG00000180539	9
770132	ENSG00000180543	8
1090053	ENSG00000180549	
6590594	ENSG00000180573	6
450753	ENSG00000180596	6
2030687	ENSG00000180611	3
620292	ENSG00000180626	
3800711	ENSG00000180628	10
4670193	ENSG00000180644	10
2480575	ENSG00000180667	
5900364	ENSG00000180672	
6270600	ENSG00000180694	
5720711	ENSG00000180712	
7650523	ENSG00000180730	13
1440750	ENSG00000180739	
1820397	ENSG00000180747	
4210408	ENSG00000180758	1
4050768	ENSG00000180767	3
4810349	ENSG00000180769	4
4490133	ENSG00000180771	
5550437	ENSG00000180772	X
380484	ENSG00000180773	
1780050	ENSG00000180776	
4640020	ENSG00000180787	17
3180646	ENSG00000180815	X
2680538	ENSG00000180834	3
4900669	ENSG00000180846	
3710291	ENSG00000180855	19
2900327	ENSG00000180871	
3440068	ENSG00000180875	1
7570243	ENSG00000180879	X
6110114	ENSG00000180881	12
2650102	ENSG00000180884	19
1300228	ENSG00000180891	17
4290196	ENSG00000180900	8
2630521	ENSG00000180901	
2710129	ENSG00000180902	
1500037	ENSG00000180910	Y
7050768	ENSG00000180914	3
5570615	ENSG00000180917	16
1300392	ENSG00000180921	8
3120156	ENSG00000180938	8
7550468	ENSG00000180964	X
6760026	ENSG00000180979	15
430196	ENSG00000180992	
1660731	ENSG00000180999	1
5570435	ENSG00000181004	
2470142	ENSG00000181007	19
5390497	ENSG00000181016	7
5360347	ENSG00000181019	16
4480288	ENSG00000181026	15
2230189	ENSG00000181027	
620692	ENSG00000181035	
6220114	ENSG00000181036	
6580504	ENSG00000181038	
7040647	ENSG00000181045	17
3780019	ENSG00000181061	3
5810725	ENSG00000181074	11
5560671	ENSG00000181090	
4570398	ENSG00000181104	5
7400161	ENSG00000181135	8
2490070	ENSG00000181143	
3610274	ENSG00000181191	X
6250075	ENSG00000181192	10
7570349	ENSG00000181215	4
1500192	ENSG00000181218	
3060176	ENSG00000181220	7
3290338	ENSG00000181222	
4210451	ENSG00000181234	
5870537	ENSG00000181240	19
1110228	ENSG00000181264	11
7330026	ENSG00000181274	10
2450164	ENSG00000181284	17
4220546	ENSG00000181291	17
2230315	ENSG00000181322	3
3190600	ENSG00000181350	
1850201	ENSG00000181392	19
5550132	ENSG00000181409	
1010424	ENSG00000181433	
2490333	ENSG00000181444	7
6420170	ENSG00000181450	
6280520	ENSG00000181458	
1980463	ENSG00000181467	
50440	ENSG00000181472	6
2630376	ENSG00000181481	17
70068	ENSG00000181513	17
6220736	ENSG00000181544	X
1260615	ENSG00000181555	3
5390692	ENSG00000181585	3
1980050	ENSG00000181588	19
2680754	ENSG00000181610	17
2350364	ENSG00000181619	14
520392	ENSG00000181631	3
2340039	ENSG00000181638	
4810128	ENSG00000181649	11
2570204	ENSG00000181652	7
1660184	ENSG00000181656	1
6400753	ENSG00000181666	19
6770497	ENSG00000181690	8
770142	ENSG00000181704	X
3440189	ENSG00000181722	3
4060131	ENSG00000181744	3
3120037	ENSG00000181751	5
4730598	ENSG00000181754	1
5130538	ENSG00000181773	1
3360021	ENSG00000181778	9
1980768	ENSG00000181788	3
6510037	ENSG00000181789	3
730575	ENSG00000181790	
1400220	ENSG00000181800	10
510128	ENSG00000181804	3
160255	ENSG00000181817	1
940672	ENSG00000181830	11
2480541	ENSG00000181847	
1090433	ENSG00000181852	12
6110682	ENSG00000181856	17
4150050	ENSG00000181873	1
5080373	ENSG00000181885	
7160148	ENSG00000181894	19
1440605	ENSG00000181896	19
2690037	ENSG00000181904	5
1030521	ENSG00000181908	
4480546	ENSG00000181915	10
4120025	ENSG00000181924	11
2140066	ENSG00000181929	
3060192	ENSG00000181938	16
2750326	ENSG00000181963	11
4220202	ENSG00000181977	
6510129	ENSG00000181982	4
830379	ENSG00000181991	15
4560747	ENSG00000182010	10
7320041	ENSG00000182022	10
4230746	ENSG00000182048	
4880433	ENSG00000182054	15
6480653	ENSG00000182057	
4280193	ENSG00000182087	
3390370	ENSG00000182093	21
670754	ENSG00000182107	14
2470386	ENSG00000182108	16
6940204	ENSG00000182117	15
6280048	ENSG00000182118	
2900142	ENSG00000182134	1
1770477	ENSG00000182141	19
4640008	ENSG00000182150	9
4780040	ENSG00000182154	9
20110	ENSG00000182158	7
7100431	ENSG00000182162	X
3850026	ENSG00000182165	7
4890092	ENSG00000182173	17
6020682	ENSG00000182175	15
2850202	ENSG00000182179	3
4830577	ENSG00000182180	10
2030360	ENSG00000182183	
3140274	ENSG00000182185	14
1400484	ENSG00000182195	X
4900053	ENSG00000182196	
4220431	ENSG00000182197	
10341	ENSG00000182199	12
2640706	ENSG00000182208	11
4860598	ENSG00000182218	14
7560097	ENSG00000182220	X
6420040	ENSG00000182224	17
2230731	ENSG00000182240	21
5270021	ENSG00000182247	3
2760735	ENSG00000182253	15
5420093	ENSG00000182257	22
670403	ENSG00000182272	
940706	ENSG00000182287	
1470397	ENSG00000182307	
6980291	ENSG00000182308	4
4670576	ENSG00000182310	19
2650717	ENSG00000182318	19
3370242	ENSG00000182319	
7000598	ENSG00000182324	19
7400707	ENSG00000182326	12
1980093	ENSG00000182327	17
1740661	ENSG00000182359	11
6380187	ENSG00000182362	21
5130066	ENSG00000182372	8
7550082	ENSG00000182376	16
1510382	ENSG00000182379	12
2260446	ENSG00000182389	2
3290743	ENSG00000182393	
990594	ENSG00000182400	
450400	ENSG00000182405	
5360066	ENSG00000182415	Y
1470154	ENSG00000182446	17
5050538	ENSG00000182463	
6400022	ENSG00000182472	19
1470259	ENSG00000182473	17
1510148	ENSG00000182481	
4010356	ENSG00000182489	X
460767	ENSG00000182492	X
5700717	ENSG00000182500	
7400575	ENSG00000182504	3
6840735	ENSG00000182508	X
4120689	ENSG00000182511	15
2030484	ENSG00000182512	14
6380148	ENSG00000182518	X
3990403	ENSG00000182534	17
5220142	ENSG00000182541	
6900600	ENSG00000182544	12
6620278	ENSG00000182551	
7040437	ENSG00000182557	17
1170196	ENSG00000182566	
3130669	ENSG00000182568	3
7150674	ENSG00000182574	
1070014	ENSG00000182578	5
6290735	ENSG00000182580	3
5420189	ENSG00000182583	X
7400170	ENSG00000182584	
4280327	ENSG00000182600	2
4570707	ENSG00000182606	
3310097	ENSG00000182612	17
1570079	ENSG00000182621	20
60184	ENSG00000182636	
290343	ENSG00000182670	21
5810273	ENSG00000182700	5
3520328	ENSG00000182718	15
5570736	ENSG00000182732	14
2120008	ENSG00000182742	
4480390	ENSG00000182747	6
4150017	ENSG00000182749	1
4260019	ENSG00000182768	
3830228	ENSG00000182782	12
730491	ENSG00000182795	1
460309	ENSG00000182796	
5340246	ENSG00000182809	14
1300037	ENSG00000182810	16
5890112	ENSG00000182827	1
3180450	ENSG00000182831	16
1660484	ENSG00000182853	17
6940735	ENSG00000182858	22
130161	ENSG00000182866	
5340136	ENSG00000182870	12
5290132	ENSG00000182871	21
4480603	ENSG00000182872	X
1470470	ENSG00000182885	16
6370386	ENSG00000182901	1
5080341	ENSG00000182902	22
2070619	ENSG00000182903	4
6900017	ENSG00000182912	21
3310273	ENSG00000182916	
2470463	ENSG00000182919	
2690064	ENSG00000182923	3
6290112	ENSG00000182934	11
1230575	ENSG00000182944	
1570300	ENSG00000182957	13
1690521	ENSG00000182979	14
6290035	ENSG00000182983	3
6450327	ENSG00000182985	11
2690711	ENSG00000182986	
2340605	ENSG00000182993	
6520681	ENSG00000183010	17
6480184	ENSG00000183011	
1070367	ENSG00000183019	19
6270041	ENSG00000183020	11
6450288	ENSG00000183023	2
6450070	ENSG00000183035	
1230592	ENSG00000183044	16
2900121	ENSG00000183048	17
4210022	ENSG00000183049	10
7210487	ENSG00000183060	
840537	ENSG00000183066	22
2000497	ENSG00000183077	
70730	ENSG00000183087	13
4760040	ENSG00000183091	2
360537	ENSG00000183092	
5900367	ENSG00000183111	5
1010189	ENSG00000183117	
940519	ENSG00000183134	11
1990450	ENSG00000183137	6
6200072	ENSG00000183150	12
2230343	ENSG00000183155	
3830762	ENSG00000183160	12
5050451	ENSG00000183161	11
990014	ENSG00000183172	22
2630452	ENSG00000183208	15
7550368	ENSG00000183248	
4880168	ENSG00000183255	
4570433	ENSG00000183258	5
5550400	ENSG00000183260	20
630356	ENSG00000183283	12
6100288	ENSG00000183291	1
580458	ENSG00000183304	X
6200161	ENSG00000183307	22
4290039	ENSG00000183309	
1400088	ENSG00000183317	1
1230551	ENSG00000183318	
130577	ENSG00000183323	
510576	ENSG00000183337	X
6590440	ENSG00000183340	
3780047	ENSG00000183347	1
6860612	ENSG00000183354	9
630142	ENSG00000183386	1
5860138	ENSG00000183421	21
2320475	ENSG00000183423	4
1230747	ENSG00000183431	1
730255	ENSG00000183434	X
4120450	ENSG00000183473	
2190528	ENSG00000183475	15
2030019	ENSG00000183479	X
5870692	ENSG00000183484	14
5490470	ENSG00000183486	
6330195	ENSG00000183495	12
6940446	ENSG00000183496	15
6860347	ENSG00000183508	1
5390372	ENSG00000183513	2
6280152	ENSG00000183520	
1010168	ENSG00000183527	21
4890192	ENSG00000183530	22
3390747	ENSG00000183570	21
2940706	ENSG00000183576	14
1340253	ENSG00000183579	
630446	ENSG00000183597	22
1820706	ENSG00000183605	10
1050332	ENSG00000183615	1
3440360	ENSG00000183621	
1500762	ENSG00000183624	3
2190671	ENSG00000183625	
6900253	ENSG00000183628	
6380167	ENSG00000183647	19
5090037	ENSG00000183648	14
6510356	ENSG00000183655	
2230088	ENSG00000183662	3
2510707	ENSG00000183665	8
460286	ENSG00000183684	
580767	ENSG00000183688	17
3830563	ENSG00000183690	X
6770603	ENSG00000183691	17
7570673	ENSG00000183696	7
4200463	ENSG00000183718	
1010139	ENSG00000183722	
2120634	ENSG00000183723	16
540193	ENSG00000183726	1
4210452	ENSG00000183729	
7200435	ENSG00000183734	11
780598	ENSG00000183735	12
3370288	ENSG00000183741	22
5310445	ENSG00000183762	22
7380347	ENSG00000183763	3
6510079	ENSG00000183765	22
4260551	ENSG00000183773	22
3830270	ENSG00000183779	
6420411	ENSG00000183780	
3130139	ENSG00000183784	9
3360575	ENSG00000183785	22
130390	ENSG00000183801	11
450132	ENSG00000183808	8
3710402	ENSG00000183813	
6420703	ENSG00000183814	
5560273	ENSG00000183826	6
110092	ENSG00000183828	14
7320270	ENSG00000183837	X
6270743	ENSG00000183844	
2900445	ENSG00000183856	
830632	ENSG00000183862	X
3840561	ENSG00000183878	Y
5670114	ENSG00000183891	
6860689	ENSG00000183914	17
5910465	ENSG00000183918	X
7400731	ENSG00000183921	
2360278	ENSG00000183935	
3120129	ENSG00000183960	3
6020441	ENSG00000183963	22
6840424	ENSG00000183977	3
1850468	ENSG00000183978	
5670209	ENSG00000183981	
1230524	ENSG00000184005	
290608	ENSG00000184007	
3310424	ENSG00000184009	
2640408	ENSG00000184014	11
4890717	ENSG00000184047	
6330243	ENSG00000184056	15
3990433	ENSG00000184060	17
1940017	ENSG00000184076	22
650180	ENSG00000184083	
2470131	ENSG00000184106	
5130382	ENSG00000184113	22
5490131	ENSG00000184117	22
3060563	ENSG00000184162	
2490563	ENSG00000184163	
6560390	ENSG00000184164	22
770131	ENSG00000184178	4
6220703	ENSG00000184194	X
6650743	ENSG00000184205	X
4230301	ENSG00000184207	
1660672	ENSG00000184208	22
4040564	ENSG00000184216	X
3610372	ENSG00000184220	
2030403	ENSG00000184221	21
6660707	ENSG00000184226	13
4810471	ENSG00000184227	
4200025	ENSG00000184232	11
3140403	ENSG00000184271	12
3890220	ENSG00000184277	15
