Probe	Ensembl	chromosome_name
NRBP2	ENSG00000185189	8
MYBL1	ENSG00000185697	8
YTHDF3	ENSG00000185728	8
ZNF696	ENSG00000185730	8
ANKRD46	ENSG00000186106	8
FAM86B1	ENSG00000186523	8
SPATC1	ENSG00000186583	8
ZNF395	ENSG00000186918	8
TCEA1	ENSG00000187735	8
EIF4EBP1	ENSG00000187840	8
CYHR1	ENSG00000187954	8
FAM92A1	ENSG00000188343	8
IDO2	ENSG00000188676	8
C8orf80	ENSG00000189233	8
C8orf76	ENSG00000189376	8
ZNF250	ENSG00000196150	8
ZNF34	ENSG00000196378	8
ZNF252	ENSG00000196922	8
PIWIL2	ENSG00000197181	8
ENTPD4	ENSG00000197217	8
GTF2E2	ENSG00000197265	8
RAD54B	ENSG00000197275	8
LYPD2	ENSG00000197353	8
ZNF517	ENSG00000197363	8
GPAA1	ENSG00000197858	8
KIF13B	ENSG00000197892	8
MAK16	ENSG00000198042	8
ASPH	ENSG00000198363	8
ARC	ENSG00000198576	8
CNOT7	ENSG00000198791	8
TOX	ENSG00000198846	8
PKHD1L1	ENSG00000205038	8
C8orf83	ENSG00000205133	8
ZBTB10	ENSG00000205189	8
PDE7A	ENSG00000205268	8
SNORA72	ENSG00000207067	8
POU5F1B	ENSG00000212993	8
PTTG3P	ENSG00000213005	8
C8orf82	ENSG00000213563	8
LRRC69	ENSG00000214954	8
UBXN2B	ENSG00000215114	8
CEBPD	ENSG00000221869	8
PPP2R2A	ENSG00000221914	8
XKR9	ENSG00000221947	8
RPL23AP53	ENSG00000223508	8
NACAP1	ENSG00000228224	8
JRK	ENSG00000234616	8
C8orf30A	ENSG00000235173	8
SNORD54	ENSG00000238650	8
PNMA2	ENSG00000240694	8
C8orf58	ENSG00000241852	8
SNHG6	ENSG00000245910	8
LOC389641	ENSG00000246582	8
SBF1P1	ENSG00000248522	8
PVT1	ENSG00000249859	8
GLI4	ENSG00000250571	8
RNF5P1	ENSG00000253570	8
PRKDC	ENSG00000253729	8
CLDN23	ENSG00000253958	8
LYN	ENSG00000254087	8
PINX1	ENSG00000254093	8
SNORD87	ENSG00000254341	8
C8orf51	ENSG00000254389	8
TMED10P1	ENSG00000254618	8
C8orf77	ENSG00000255559	8
EPPK1	ENSG00000261150	8
NUDT18	ENSG00000275074	8
NEFL	ENSG00000277586	8
C8orf39	ENSG00000279331	8
C8orf44	ENSG00000288596	8
KIAA1539	ENSG00000005238	9
PRSS3	ENSG00000010438	9
RABGAP1	ENSG00000011454	9
ERP44	ENSG00000023318	9
CNTLN	ENSG00000044459	9
HSPA5	ENSG00000044574	9
FAM120A	ENSG00000048828	9
LAMC3	ENSG00000050555	9
PHPT1	ENSG00000054148	9
ENTPD2	ENSG00000054179	9
TRAF1	ENSG00000056558	9
RC3H2	ENSG00000056586	9
DNAJC25	ENSG00000059769	9
C9orf30	ENSG00000066697	9
IKBKAP	ENSG00000070061	9
PTPN3	ENSG00000070159	9
SLC44A1	ENSG00000070214	9
GBA2	ENSG00000070610	9
RFX3	ENSG00000080298	9
SMARCA2	ENSG00000080503	9
KIAA0020	ENSG00000080608	9
CDC14B	ENSG00000081377	9
ZNF510	ENSG00000081386	9
ZCCHC6	ENSG00000083223	9
FCN1	ENSG00000085265	9
DNAJA1	ENSG00000086061	9
B4GALT1	ENSG00000086062	9
CHMP5	ENSG00000086065	9
NFX1	ENSG00000086102	9
SPTLC1	ENSG00000090054	9
TMEM38B	ENSG00000095209	9
PSMD5	ENSG00000095261	9
PTGS1	ENSG00000095303	9
NUP188	ENSG00000095319	9
CRAT	ENSG00000095321	9
SH2D3C	ENSG00000095370	9
NANS	ENSG00000095380	9
TBC1D2	ENSG00000095383	9
DFNB31	ENSG00000095397	9
IFT74	ENSG00000096872	9
JAK2	ENSG00000096968	9
ABL1	ENSG00000097007	9
PCSK5	ENSG00000099139	9
ERMP1	ENSG00000099219	9
MTAP	ENSG00000099810	9
C9orf68	ENSG00000106686	9
FKTN	ENSG00000106692	9
FSD1L	ENSG00000106701	9
CNTNAP3	ENSG00000106714	9
SPIN1	ENSG00000106723	9
C9orf95	ENSG00000106733	9
C9orf5	ENSG00000106771	9
PRUNE2	ENSG00000106772	9
MEGF9	ENSG00000106780	9
TRIM14	ENSG00000106785	9
CORO2A	ENSG00000106789	9
TGFBR1	ENSG00000106799	9
SEC61B	ENSG00000106803	9
C5	ENSG00000106804	9
TLE4	ENSG00000106829	9
PTGR1	ENSG00000106853	9
SUSD1	ENSG00000106868	9
AKNA	ENSG00000106948	9
TNFSF8	ENSG00000106952	9
DNM1	ENSG00000106976	9
ENG	ENSG00000106991	9
AK1	ENSG00000106992	9
CDC37L1	ENSG00000106993	9
RLN2	ENSG00000107014	9
RLN1	ENSG00000107018	9
C9orf46	ENSG00000107020	9
TBC1D13	ENSG00000107021	9
KIAA1432	ENSG00000107036	9
KDM4C	ENSG00000107077	9
DOCK8	ENSG00000107099	9
KANK1	ENSG00000107104	9
NCS1	ENSG00000107130	9
TESK1	ENSG00000107140	9
KCNT1	ENSG00000107147	9
FUBP3	ENSG00000107164	9
CREB3	ENSG00000107175	9
RGP1	ENSG00000107185	9
DDX58	ENSG00000107201	9
EDF1	ENSG00000107223	9
PIP5K1B	ENSG00000107242	9
GLIS3	ENSG00000107249	9
BAG1	ENSG00000107262	9
RAPGEF1	ENSG00000107263	9
NPDC1	ENSG00000107281	9
SETX	ENSG00000107290	9
PTGDS	ENSG00000107317	9
ABCA2	ENSG00000107331	9
SHB	ENSG00000107338	9
UBE2R2	ENSG00000107341	9
FAM108B1	ENSG00000107362	9
EXOSC3	ENSG00000107371	9
ZFAND5	ENSG00000107372	9
TRPM6	ENSG00000119121	9
KLF9	ENSG00000119138	9
TJP2	ENSG00000119139	9
ROD1	ENSG00000119314	9
RAD23B	ENSG00000119318	9
FKBP15	ENSG00000119321	9
CTNNAL1	ENSG00000119326	9
C9orf6	ENSG00000119328	9
WDR34	ENSG00000119333	9
SET	ENSG00000119335	9
PPP2R4	ENSG00000119383	9
GLE1	ENSG00000119392	9
RAB14	ENSG00000119396	9
CEP110	ENSG00000119397	9
TRIM32	ENSG00000119401	9
FBXW2	ENSG00000119402	9
PHF19	ENSG00000119403	9
NEK6	ENSG00000119408	9
BSPRY	ENSG00000119411	9
PPP6C	ENSG00000119414	9
NDUFA8	ENSG00000119421	9
HDHD3	ENSG00000119431	9
RBM18	ENSG00000119446	9
SLC46A2	ENSG00000119457	9
HSDL2	ENSG00000119471	9
MAPKAP1	ENSG00000119487	9
NR4A3	ENSG00000119508	9
INVS	ENSG00000119509	9
GALNT12	ENSG00000119514	9
DENND1A	ENSG00000119522	9
ALG2	ENSG00000119523	9
TEK	ENSG00000120156	9
RCL1	ENSG00000120158	9
C9orf82	ENSG00000120159	9
MOBKL2B	ENSG00000120162	9
MLANA	ENSG00000120215	9
CD274	ENSG00000120217	9
MRPS2	ENSG00000122140	9
SMU1	ENSG00000122692	9
GLIPR2	ENSG00000122694	9
MCART1	ENSG00000122696	9
CLTA	ENSG00000122705	9
RECK	ENSG00000122707	9
TAF1L	ENSG00000122728	9
ACO1	ENSG00000122729	9
KIAA1045	ENSG00000122733	9
DCAF10	ENSG00000122741	9
SARDH	ENSG00000123453	9
DBH	ENSG00000123454	9
CKS2	ENSG00000123975	9
TTF1	ENSG00000125482	9
GTF3C4	ENSG00000125484	9
DDX31	ENSG00000125485	9
AIF1L	ENSG00000126878	9
FAM78A	ENSG00000126882	9
NUP214	ENSG00000126883	9
IPPK	ENSG00000127080	9
ZNF484	ENSG00000127081	9
FGD3	ENSG00000127084	9
TRAF2	ENSG00000127191	9
GADD45G	ENSG00000130222	9
OLFM1	ENSG00000130558	9
CAMSAP1	ENSG00000130559	9
UBAC1	ENSG00000130560	9
COL5A1	ENSG00000130635	9
PNPLA7	ENSG00000130653	9
EXOSC2	ENSG00000130713	9
POMT1	ENSG00000130714	9
UCK1	ENSG00000130717	9
FIBCD1	ENSG00000130720	9
HSD17B3	ENSG00000130948	9
HABP4	ENSG00000130956	9
SLC35D2	ENSG00000130958	9
NINJ1	ENSG00000131669	9
OSTF1	ENSG00000134996	9
RFK	ENSG00000135002	9
UBQLN1	ENSG00000135018	9
NAA35	ENSG00000135040	9
C9orf40	ENSG00000135045	9
ANXA1	ENSG00000135046	9
CTSL1	ENSG00000135047	9
TMEM2	ENSG00000135048	9
AGTPBP1	ENSG00000135049	9
GOLM1	ENSG00000135052	9
PSAT1	ENSG00000135069	9
ISCA1	ENSG00000135070	9
NIPSNAP3A	ENSG00000136783	9
LRRC8A	ENSG00000136802	9
CDK9	ENSG00000136807	9
TXN	ENSG00000136810	9
ODF2	ENSG00000136811	9
KIAA0368	ENSG00000136813	9
TOR1B	ENSG00000136816	9
C9orf78	ENSG00000136819	9
SMC2	ENSG00000136824	9
KLF4	ENSG00000136826	9
TOR1A	ENSG00000136827	9
RALGPS1	ENSG00000136828	9
FAM129B	ENSG00000136830	9
ST6GALNAC4	ENSG00000136840	9
TMOD1	ENSG00000136842	9
DAB2IP	ENSG00000136848	9
STXBP1	ENSG00000136854	9
SLC2A8	ENSG00000136856	9
CDK5RAP2	ENSG00000136861	9
ZFP37	ENSG00000136866	9
SLC31A2	ENSG00000136867	9
SLC31A1	ENSG00000136868	9
TLR4	ENSG00000136869	9
ZNF189	ENSG00000136870	9
STX17	ENSG00000136874	9
PRPF4	ENSG00000136875	9
FPGS	ENSG00000136877	9
USP20	ENSG00000136878	9
ATP6V1G1	ENSG00000136888	9
TEX10	ENSG00000136891	9
GARNL3	ENSG00000136895	9
MRPL50	ENSG00000136897	9
DPM2	ENSG00000136908	9
TSTD2	ENSG00000136925	9
HEMGN	ENSG00000136929	9
PSMB7	ENSG00000136930	9
NR5A1	ENSG00000136931	9
C9orf156	ENSG00000136932	9
RABEPK	ENSG00000136933	9
GOLGA1	ENSG00000136935	9
XPA	ENSG00000136936	9
NCBP1	ENSG00000136937	9
ANP32B	ENSG00000136938	9
PDCL	ENSG00000136940	9
RPL35	ENSG00000136942	9
ARPC5L	ENSG00000136950	9
C9orf123	ENSG00000137038	9
RANBP6	ENSG00000137040	9
POLR1E	ENSG00000137054	9
PLAA	ENSG00000137055	9
IL11RA	ENSG00000137070	9
UBAP2	ENSG00000137073	9
APTX	ENSG00000137074	9
RNF38	ENSG00000137075	9
TLN1	ENSG00000137076	9
SIT1	ENSG00000137078	9
DNAJB5	ENSG00000137094	9
SPAG8	ENSG00000137098	9
DCTN3	ENSG00000137100	9
CD72	ENSG00000137101	9
TMEM8B	ENSG00000137103	9
GRHPR	ENSG00000137106	9
ALDH1B1	ENSG00000137124	9
HINT2	ENSG00000137133	9
C9orf100	ENSG00000137135	9
DENND4C	ENSG00000137145	9
RPS6	ENSG00000137154	9
RGS3	ENSG00000138835	9
VLDLR	ENSG00000147852	9
AK3	ENSG00000147853	9
UHRF2	ENSG00000147854	9
NFIB	ENSG00000147862	9
PLIN2	ENSG00000147872	9
HAUS6	ENSG00000147874	9
CDKN2B	ENSG00000147883	9
CDKN2A	ENSG00000147889	9
C9orf72	ENSG00000147894	9
ZCCHC7	ENSG00000147905	9
FBXO10	ENSG00000147912	9
SIGMAR1	ENSG00000147955	9
CEP78	ENSG00000148019	9
C9orf103	ENSG00000148057	9
SHC3	ENSG00000148082	9
AUH	ENSG00000148090	9
HIATL1	ENSG00000148110	9
C9orf3	ENSG00000148120	9
ZNF462	ENSG00000148143	9
C9orf80	ENSG00000148153	9
UGCG	ENSG00000148154	9
SNX30	ENSG00000148158	9
STOM	ENSG00000148175	9
GSN	ENSG00000148180	9
MRRF	ENSG00000148187	9
NR6A1	ENSG00000148200	9
CRB2	ENSG00000148204	9
ALAD	ENSG00000148218	9
ASTN2	ENSG00000148219	9
WDR31	ENSG00000148225	9
POLE3	ENSG00000148229	9
GBGT1	ENSG00000148288	9
GTF3C5	ENSG00000148308	9
ASB6	ENSG00000148331	9
PTGES2	ENSG00000148334	9
METTL11A	ENSG00000148335	9
CIZ1	ENSG00000148337	9
SLC25A25	ENSG00000148339	9
SH3GLB2	ENSG00000148341	9
FAM73B	ENSG00000148343	9
PTGES	ENSG00000148344	9
LCN2	ENSG00000148346	9
LRSAM1	ENSG00000148356	9
GPR107	ENSG00000148358	9
C9orf142	ENSG00000148362	9
INPP5E	ENSG00000148384	9
SEC16A	ENSG00000148396	9
WDR85	ENSG00000148399	9
NOTCH1	ENSG00000148400	9
NACC2	ENSG00000148411	9
C9orf150	ENSG00000153714	9
PGM5	ENSG00000154330	9
TTC39B	ENSG00000155158	9
C9orf85	ENSG00000155621	9
RNF20	ENSG00000155827	9
RRAGA	ENSG00000155876	9
C9orf41	ENSG00000156017	9
GNAQ	ENSG00000156052	9
CDK20	ENSG00000156345	9
SUSD3	ENSG00000157303	9
C9orf43	ENSG00000157653	9
ZNF618	ENSG00000157657	9
C9orf91	ENSG00000157693	9
PTPDC1	ENSG00000158079	9
C9orf21	ENSG00000158122	9
FANCC	ENSG00000158169	9
FBXW5	ENSG00000159069	9
TUBBP5	ENSG00000159247	9
CCDC107	ENSG00000159884	9
NPR2	ENSG00000159899	9
GNE	ENSG00000159921	9
RALGDS	ENSG00000160271	9
VAV2	ENSG00000160293	9
C9orf116	ENSG00000160345	9
GPSM1	ENSG00000160360	9
C9orf117	ENSG00000160401	9
TOR2A	ENSG00000160404	9
ST6GALNAC6	ENSG00000160408	9
ZER1	ENSG00000160445	9
ZDHHC12	ENSG00000160446	9
PKN3	ENSG00000160447	9
PPAPDC3	ENSG00000160539	9
MED27	ENSG00000160563	9
C9orf23	ENSG00000164967	9
C9orf25	ENSG00000164970	9
C9orf24	ENSG00000164972	9
SNAPC3	ENSG00000164975	9
KIAA1161	ENSG00000164976	9
NUDT2	ENSG00000164978	9
PSIP1	ENSG00000164985	9
C9orf93	ENSG00000164989	9
UBAP1	ENSG00000165006	9
SYK	ENSG00000165025	9
NIPSNAP3B	ENSG00000165028	9
ABCA1	ENSG00000165029	9
NFIL3	ENSG00000165030	9
PRKACG	ENSG00000165059	9
FXN	ENSG00000165060	9
ALDH1A1	ENSG00000165092	9
GKAP1	ENSG00000165113	9
KIF27	ENSG00000165115	9
C9orf64	ENSG00000165118	9
HNRNPK	ENSG00000165119	9
ANKS6	ENSG00000165138	9
FBP1	ENSG00000165140	9
C9orf84	ENSG00000165181	9
KIAA1958	ENSG00000165185	9
STRBP	ENSG00000165209	9
GAPVD1	ENSG00000165219	9
C9orf89	ENSG00000165233	9
WNK2	ENSG00000165238	9
ZNF367	ENSG00000165244	9
NDUFB6	ENSG00000165264	9
NOL6	ENSG00000165271	9
AQP3	ENSG00000165272	9
RG9MTD3	ENSG00000165275	9
VCP	ENSG00000165280	9
PIGO	ENSG00000165282	9
STOML2	ENSG00000165283	9
MELK	ENSG00000165304	9
QSOX2	ENSG00000165661	9
SNAPC4	ENSG00000165684	9
PMPCA	ENSG00000165688	9
SDCCAG3	ENSG00000165689	9
AK8	ENSG00000165695	9
C9orf9	ENSG00000165698	9
TSC1	ENSG00000165699	9
GFI1B	ENSG00000165702	9
FAM69B	ENSG00000165716	9
ZMYND19	ENSG00000165724	9
NELF	ENSG00000165802	9
PBX3	ENSG00000167081	9
TTC16	ENSG00000167094	9
PIP5KL1	ENSG00000167103	9
FAM102A	ENSG00000167106	9
GOLGA2	ENSG00000167110	9
TRUB2	ENSG00000167112	9
COQ4	ENSG00000167113	9
SLC27A4	ENSG00000167114	9
URM1	ENSG00000167118	9
CERCAM	ENSG00000167123	9
DOLPP1	ENSG00000167130	9
ENDOG	ENSG00000167136	9
ZBTB5	ENSG00000168795	9
ENHO	ENSG00000168913	9
ROR2	ENSG00000169071	9
ZBTB43	ENSG00000169155	9
CLIC3	ENSG00000169583	9
AGPAT2	ENSG00000169692	9
BRD3	ENSG00000169925	9
CEL	ENSG00000170835	9
CCBL1	ENSG00000171097	9
C9orf16	ENSG00000171159	9
NAIF1	ENSG00000171169	9
ZBTB26	ENSG00000171448	9
MLLT3	ENSG00000171843	9
LOC554202	ENSG00000171889	9
FRMD3	ENSG00000172159	9
CBWD1	ENSG00000172785	9
EGFL7	ENSG00000172889	9
BNC2	ENSG00000173068	9
ZNF483	ENSG00000173258	9
SCAI	ENSG00000173611	9
C9orf131	ENSG00000174038	9
LINGO2	ENSG00000174482	9
DOLK	ENSG00000175283	9
PHYHD1	ENSG00000175287	9
C9orf130	ENSG00000175611	9
TTLL11	ENSG00000175764	9
TOMM5	ENSG00000175768	9
ZNF169	ENSG00000175787	9
C9orf119	ENSG00000175854	9
ZDHHC21	ENSG00000175893	9
TPRN	ENSG00000176058	9
SSNA1	ENSG00000176101	9
ANAPC2	ENSG00000176248	9
CDC26	ENSG00000176386	9
C8G	ENSG00000176919	9
DPP7	ENSG00000176978	9
ACER2	ENSG00000177076	9
ZBTB34	ENSG00000177125	9
MAN1B1	ENSG00000177239	9
MAMDC4	ENSG00000177943	9
GLDC	ENSG00000178445	9
RMI1	ENSG00000178966	9
C9orf106	ENSG00000179082	9
ATP8B5P	ENSG00000179766	9
ANKRD18A	ENSG00000180071	9
GAS1	ENSG00000180447	9
C9orf139	ENSG00000180539	9
FUT7	ENSG00000180549	9
EHMT1	ENSG00000181090	9
WASH1	ENSG00000181404	9
C9orf71	ENSG00000181778	9
C9orf102	ENSG00000182150	9
MRPL41	ENSG00000182154	9
KIAA2026	ENSG00000183354	9
C9orf66	ENSG00000183784	9
LRRC26	ENSG00000184709	9
LCN12	ENSG00000184925	9
OLFML2A	ENSG00000185585	9
PTCH1	ENSG00000185920	9
BICD2	ENSG00000185963	9
ZBTB6	ENSG00000186130	9
C9orf140	ENSG00000186193	9
RXRA	ENSG00000186350	9
KIF24	ENSG00000186638	9
PTRH1	ENSG00000187024	9
GCNT1	ENSG00000187210	9
FNBP1	ENSG00000187239	9
EXD3	ENSG00000187609	9
TMEM203	ENSG00000187713	9
SECISBP2	ENSG00000187742	9
SEMA4D	ENSG00000187764	9
CARD9	ENSG00000187796	9
FAM122A	ENSG00000187866	9
LCN10	ENSG00000187922	9
ANKRD19	ENSG00000187984	9
FAM22G	ENSG00000188152	9
TUBB2C	ENSG00000188229	9
CENPP	ENSG00000188312	9
KIAA1797	ENSG00000188352	9
IER5L	ENSG00000188483	9
NDOR1	ENSG00000188566	9
PTAR1	ENSG00000188647	9
NOXA1	ENSG00000188747	9
PTPLAD2	ENSG00000188921	9
FAM120AOS	ENSG00000188938	9
C9orf152	ENSG00000188959	9
COBRA1	ENSG00000188986	9
PAX5	ENSG00000196092	9
TDRD7	ENSG00000196116	9
ZNF79	ENSG00000196152	9
IARS	ENSG00000196305	9
HIATL2	ENSG00000196312	9
NTNG2	ENSG00000196358	9
WDR5	ENSG00000196363	9
C9orf163	ENSG00000196366	9
KIAA0649	ENSG00000196422	9
ZNF782	ENSG00000196597	9
C9orf86	ENSG00000196642	9
DAPK1	ENSG00000196730	9
COL27A1	ENSG00000196739	9
TLE1	ENSG00000196781	9
FAM125B	ENSG00000196814	9
ARRDC1	ENSG00000197070	9
C9orf169	ENSG00000197191	9
UAP1L1	ENSG00000197355	9
SLC28A3	ENSG00000197506	9
TOPORS	ENSG00000197579	9
PDCD1LG2	ENSG00000197646	9
SPTAN1	ENSG00000197694	9
PHF2	ENSG00000197724	9
C9orf173	ENSG00000197768	9
ADAMTSL2	ENSG00000197859	9
RPL12	ENSG00000197958	9
VPS13A	ENSG00000197969	9
NOL8	ENSG00000198000	9
C9orf167	ENSG00000198113	9
LPAR1	ENSG00000198121	9
NRARP	ENSG00000198435	9
TPM2	ENSG00000198467	9
KLHL9	ENSG00000198642	9
TUSC1	ENSG00000198680	9
UNC13B	ENSG00000198722	9
GRIN3A	ENSG00000198785	9
RUSC2	ENSG00000198853	9
DCAF12	ENSG00000198876	9
SMC5	ENSG00000198887	9
C9orf114	ENSG00000198917	9
MIRLET7D	ENSG00000199133	9
SNORA65	ENSG00000201302	9
C9orf37	ENSG00000203993	9
LCN8	ENSG00000204001	9
GGTA1	ENSG00000204136	9
COL15A1	ENSG00000204291	9
C9orf135	ENSG00000204711	9
KGFLP2	ENSG00000204837	9
FAM201A	ENSG00000204860	9
C9orf128	ENSG00000204930	9
RNF208	ENSG00000212864	9
KIAA1984	ENSG00000213213	9
DNLZ	ENSG00000213221	9
S1PR3	ENSG00000213694	9
GALT	ENSG00000213930	9
LCNL1	ENSG00000214402	9
CBWD6	ENSG00000215126	9
MSMP	ENSG00000215183	9
FAM166B	ENSG00000215187	9
FANCG	ENSG00000221829	9
NCRNA00092	ENSG00000225194	9
ORM2	ENSG00000228278	9
ZNF883	ENSG00000228623	9
ORM1	ENSG00000229314	9
NCRNA00256A	ENSG00000231528	9
ANXA2P2	ENSG00000231991	9
C9orf172	ENSG00000232434	9
FAM157B	ENSG00000233013	9
SNHG7	ENSG00000233016	9
RPSAP9	ENSG00000234618	9
NCRNA00094	ENSG00000235106	9
NCRNA00287	ENSG00000236901	9
PTENP1	ENSG00000237984	9
C9orf69	ENSG00000238227	9
CDKN2B-AS1	ENSG00000240498	9
GNG10	ENSG00000242616	9
TMEM141	ENSG00000244187	9
ZNF658	ENSG00000274349	9
RMRP	ENSG00000277027	9
MGC21881	ENSG00000278175	9
LOC100506710	ENSG00000281649	9
MIR7-1	ENSG00000284179	9
MIR2861	ENSG00000284547	9
PRRC2B	ENSG00000288701	9
TSPAN6	ENSG00000000003	X
LAS1L	ENSG00000001497	X
KLHL13	ENSG00000003096	X
HCCS	ENSG00000004961	X
SLC25A5	ENSG00000005022	X
MSL3	ENSG00000005302	X
ZFX	ENSG00000005889	X
LAMP2	ENSG00000005893	X
ARSD	ENSG00000006756	X
PNPLA4	ENSG00000006757	X
TKTL1	ENSG00000007350	X
NOX1	ENSG00000007952	X
SYN1	ENSG00000008056	X
CDKL5	ENSG00000008086	X
ODZ1	ENSG00000009694	X
IDS	ENSG00000010404	X
BTK	ENSG00000010671	X
KAL1	ENSG00000011201	X
MBTPS2	ENSG00000012174	X
PRICKLE3	ENSG00000012211	X
DNASE1L1	ENSG00000013563	X
MAMLD1	ENSG00000013619	X
WAS	ENSG00000015285	X
SLC38A5	ENSG00000017483	X
CXorf56	ENSG00000018610	X
FHL1	ENSG00000022267	X
HMGB3	ENSG00000029993	X
PHKA2	ENSG00000044446	X
GEMIN8	ENSG00000046647	X
OFD1	ENSG00000046651	X
GPM6B	ENSG00000046653	X
CTPS2	ENSG00000047230	X
XK	ENSG00000047597	X
SCML1	ENSG00000047634	X
WWC3	ENSG00000047644	X
ARHGAP6	ENSG00000047648	X
FOXP3	ENSG00000049768	X
PPP1R3F	ENSG00000049769	X
KIAA2022	ENSG00000050030	X
ZNF280C	ENSG00000056277	X
ZNF275	ENSG00000063587	X
MTMR1	ENSG00000063601	X
SLC9A7	ENSG00000065923	X
TRO	ENSG00000067445	X
IDH3G	ENSG00000067829	X
PDZD4	ENSG00000067840	X
PDK3	ENSG00000067992	X
OTUD5	ENSG00000068308	X
TFE3	ENSG00000068323	X
TBC1D25	ENSG00000068354	X
ACSL4	ENSG00000068366	X
GPKOW	ENSG00000068394	X
GRIPAP1	ENSG00000068400	X
FTSJ1	ENSG00000068438	X
FUNDC1	ENSG00000069509	X
MAOB	ENSG00000069535	X
ATP6AP1	ENSG00000071553	X
FAM50A	ENSG00000071859	X
FAM3A	ENSG00000071889	X
SMC1A	ENSG00000072501	X
HSD17B10	ENSG00000072506	X
CLCN4	ENSG00000073464	X
GPC4	ENSG00000076716	X
MBNL3	ENSG00000076770	X
SLC25A43	ENSG00000077713	X
UBE2A	ENSG00000077721	X
ARAF	ENSG00000078061	X
P2RY10	ENSG00000078589	X
ITM2A	ENSG00000078596	X
OPHN1	ENSG00000079482	X
MID2	ENSG00000080561	X
DLG3	ENSG00000082458	X
RRAGB	ENSG00000083750	X
BCORL1	ENSG00000085185	X
ATRX	ENSG00000085224	X
TXLNG	ENSG00000086712	X
PPEF1	ENSG00000086717	X
HUWE1	ENSG00000086758	X
IGBP1	ENSG00000089289	X
HEPH	ENSG00000089472	X
RBM41	ENSG00000089682	X
ARHGAP4	ENSG00000089820	X
EFNB1	ENSG00000090776	X
KIF4A	ENSG00000090889	X
HDAC6	ENSG00000094631	X
UPRT	ENSG00000094841	X
CSTF2	ENSG00000101811	X
VSIG1	ENSG00000101842	X
PSMD10	ENSG00000101843	X
ATG4A	ENSG00000101844	X
STS	ENSG00000101846	X
TBL1X	ENSG00000101849	X
PGRMC1	ENSG00000101856	X
POLA1	ENSG00000101868	X
NKAP	ENSG00000101882	X
RHOXF1	ENSG00000101883	X
NXT2	ENSG00000101888	X
ALG13	ENSG00000101901	X
PRPS2	ENSG00000101911	X
TLR8	ENSG00000101916	X
MOSPD1	ENSG00000101928	X
AMMECR1	ENSG00000101935	X
WDR13	ENSG00000101940	X
SUV39H1	ENSG00000101945	X
SRPX	ENSG00000101955	X
XIAP	ENSG00000101966	X
STAG2	ENSG00000101972	X
ATP11C	ENSG00000101974	X
MCF2	ENSG00000101977	X
ABCD1	ENSG00000101986	X
CCDC22	ENSG00000101997	X
CACNA1F	ENSG00000102001	X
SYP	ENSG00000102003	X
PLP2	ENSG00000102007	X
BMX	ENSG00000102010	X
PLS3	ENSG00000102024	X
NAA10	ENSG00000102030	X
RENBP	ENSG00000102032	X
ELF4	ENSG00000102034	X
SMARCA1	ENSG00000102038	X
MTMR8	ENSG00000102043	X
ASB9	ENSG00000102048	X
ZC3H12B	ENSG00000102053	X
RBBP7	ENSG00000102054	X
KCND1	ENSG00000102057	X
SLC25A14	ENSG00000102078	X
FMR1	ENSG00000102081	X
PIM2	ENSG00000102096	X
SCML2	ENSG00000102098	X
SLC35A2	ENSG00000102100	X
PQBP1	ENSG00000102103	X
RS1	ENSG00000102104	X
PCSK1N	ENSG00000102109	X
EMD	ENSG00000102119	X
TAZ	ENSG00000102125	X
PGK1	ENSG00000102144	X
GATA1	ENSG00000102145	X
MAGT1	ENSG00000102158	X
SMS	ENSG00000102172	X
PHEX	ENSG00000102174	X
UBL4A	ENSG00000102178	X
CD99L2	ENSG00000102181	X
RP2	ENSG00000102218	X
PHF16	ENSG00000102221	X
CDK16	ENSG00000102225	X
USP11	ENSG00000102226	X
PCYT1B	ENSG00000102230	X
HTATSF1	ENSG00000102241	X
CD40LG	ENSG00000102245	X
TIMP1	ENSG00000102265	X
FGD1	ENSG00000102302	X
PIN4	ENSG00000102309	X
PORCN	ENSG00000102312	X
MAGED2	ENSG00000102316	X
RBM3	ENSG00000102317	X
KLF8	ENSG00000102349	X
SYTL4	ENSG00000102362	X
ZDHHC15	ENSG00000102383	X
CENPI	ENSG00000102384	X
DRP2	ENSG00000102385	X
CXorf26	ENSG00000102390	X
GLA	ENSG00000102393	X
ARMCX3	ENSG00000102401	X
BEX4	ENSG00000102409	X
CXorf21	ENSG00000120280	X
ARR3	ENSG00000120500	X
PDZD11	ENSG00000120509	X
XPNPEP2	ENSG00000122121	X
SASH3	ENSG00000122122	X
OCRL	ENSG00000122126	X
ACOT9	ENSG00000123130	X
PRDX4	ENSG00000123131	X
MORF4L2	ENSG00000123562	X
RAB9B	ENSG00000123570	X
FAM199X	ENSG00000123575	X
RAB9A	ENSG00000123595	X
RAP2C	ENSG00000123728	X
IQSEC2	ENSG00000124313	X
XG	ENSG00000124343	X
POF1B	ENSG00000124429	X
USP9X	ENSG00000124486	X
UPF3B	ENSG00000125351	X
RNF113A	ENSG00000125352	X
SEPT2	ENSG00000125354	X
FAM70A	ENSG00000125355	X
NDUFA1	ENSG00000125356	X
THOC2	ENSG00000125676	X
ARMCX5	ENSG00000125962	X
KDM5C	ENSG00000126012	X
AMOT	ENSG00000126016	X
UXT	ENSG00000126756	X
